controller,samples,avg_power_saving_pct_mean,avg_power_saving_pct_std,avg_power_saving_pct_min,avg_power_saving_pct_max,avg_eta_gain_pct_mean,avg_eta_gain_pct_std,avg_eta_gain_pct_min,avg_eta_gain_pct_max,err_failures_mean,err_failures_std,err_failures_min,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_std,start_stop_power_saving_pct_min,start_stop_power_saving_pct_max,worst_current_peak_ratio_mean,worst_current_peak_ratio_std,worst_current_peak_ratio_min,worst_current_peak_ratio_max,worst_current_mean_ratio_mean,worst_current_mean_ratio_std,worst_current_mean_ratio_min,worst_current_mean_ratio_max,avg_controller_speed_err_mean,avg_controller_speed_err_std,avg_controller_speed_err_min,avg_controller_speed_err_max
FOC,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.1594279563363643,1.348481682956751,0.6911568480581045,3.5258907223604616
MIC,10,1.0358943809104548,0.30526408477920497,0.3880779822114183,1.408869812274341,0.06495887291711494,0.06002827767928763,-0.00020601519861440654,0.15671846810486056,0.3,0.458257569495584,0.0,1.0,2.8658702300941443,1.588718402653961,1.1903073214278082,5.3691295193431525,1.0759989895829922,0.031148339884604068,1.03310160868411,1.1254829758993283,1.003913555139997,0.005420713894005579,0.9995537351944606,1.0138442996574424,2.1340287961429354,1.4327132524592017,0.5808678747029019,3.581252188746071
PI,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.1594279563363643,1.348481682956751,0.6911568480581045,3.5258907223604616
