motor,controller,samples,avg_power_saving_pct_mean,avg_power_saving_pct_std,avg_power_saving_pct_min,avg_power_saving_pct_max,avg_eta_gain_pct_mean,avg_eta_gain_pct_std,avg_eta_gain_pct_min,avg_eta_gain_pct_max,err_failures_mean,err_failures_std,err_failures_min,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_std,start_stop_power_saving_pct_min,start_stop_power_saving_pct_max,worst_current_peak_ratio_mean,worst_current_peak_ratio_std,worst_current_peak_ratio_min,worst_current_peak_ratio_max,worst_current_mean_ratio_mean,worst_current_mean_ratio_std,worst_current_mean_ratio_min,worst_current_mean_ratio_max,avg_controller_speed_err_mean,avg_controller_speed_err_std,avg_controller_speed_err_min,avg_controller_speed_err_max
air56,FOC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.4999919044238825,0.016711864758549896,3.4861598323844376,3.5235041741393505
air56,MIC,3,0.30383692716172234,0.1532526661037394,0.10366227068878409,0.47587666801453266,-0.09275045065237075,0.004358986003449883,-0.09880883713040411,-0.0887347973637348,1.6666666666666667,0.4714045207910317,1.0,2.0,1.1476851414424154,0.5861254851732218,0.41581560283524555,1.8506508594710591,1.0888539898711924,0.04169472061917113,1.0341468399392264,1.1352606591005003,1.0043044904307428,0.003085432259763553,1.0017848680891963,1.0086495026948599,3.37293905918945,0.01434774203462087,3.352859717370195,3.3855088637550685
air56,PI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.4999919044238825,0.016711864758549896,3.4861598323844376,3.5235041741393505
al31,FOC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7964570166518291,0.11182680132285391,0.6911568480581045,0.9512920123189688
al31,MIC,3,0.13400217711677653,0.6569263988138122,-0.4855734406960299,1.0433089436439003,-0.03071604959000625,0.0019004366559717265,-0.032339402368111725,-0.028049370898150516,3.0,0.0,3.0,3.0,0.6004071342859962,2.5782507664424403,-1.9070666216066012,4.146631099354914,1.0419519689968362,0.005439956114612124,1.0354278623286324,1.048744844888046,1.0016920727418042,0.000441332492713872,1.0010713137724405,1.0020586241069374,0.9746267132090664,0.1131471160970443,0.8154242645106748,1.0681685282180597
al31,PI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7964570166518291,0.11182680132285391,0.6911568480581045,0.9512920123189688
ao2,FOC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.9584537846831,3.117554519897157,8.991597624167799,16.266247752871365
ao2,MIC,3,8.51955014676245,7.512342024561876,0.8389329550159476,18.716667195498168,17.44473169891393,13.292518904748677,1.7572863508128727,34.2586624021803,2.6666666666666665,0.4714045207910317,2.0,3.0,31.989266220268547,29.732563575354536,1.493773123708142,72.30804547049337,1.1974030780734293,0.010164665994480532,1.1845577354111942,1.2094139987803663,1.170485738693156,0.0011782964260241635,1.169202616143449,1.1720480448258268,14.750013071774253,1.8133442617547533,12.855235071025618,17.193960912745087
ao2,PI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.9584537846831,3.117554519897157,8.991597624167799,16.266247752871365
