motor,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,mean_pass,worst_case_pass,acceptance_pass
air56,0.6147884835796003,0.5151508570179902,0.0013968558560217,-0.0194787941611151,0.0,0.0,2.434403000897996,2.1898001313737314,True,False,False
al31,0.6211151560032363,0.3540400206527294,0.0063716548874387,-0.0003489512939297,0.0,0.0,2.192315844826636,1.0469397813219206,True,False,False
ao2,0.1683579244930438,0.0178824771622565,0.3187636945644506,0.0514208864567655,0.0,0.0,0.6940609757059124,-0.1569884862270054,True,True,True
