motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
al31,mode1_foc_encoder_vs_mic_sensorless,5,0.6211151560032363,0.3540400206527294,0.0063716548874387,-0.0003489512939297,0.0,0.0,2.192315844826636,1.0469397813219206,0.0
al31,mode2_foc_sensorless_vs_mic_sensorless,5,0.6211151560032363,0.3540400206527294,0.0063716548874387,-0.0003489512939297,0.0,0.0,2.192315844826636,1.0469397813219206,0.0
