motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
al31,mode1_foc_encoder_vs_mic_sensorless,5,-13.890524660794114,-15.648160330568754,0.0500906729393535,0.0411900649210761,4.0,4.0,-55.81762851141982,-63.02588433168055,297.8104932158823
al31,mode2_foc_sensorless_vs_mic_sensorless,5,-13.890524660794114,-15.648160330568754,0.0500906729393535,0.0411900649210761,4.0,4.0,-55.81762851141982,-63.02588433168055,297.8104932158823
