motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
ao2,mode1_foc_encoder_vs_mic_sensorless,5,0.1683579244930438,0.0178824771622565,0.3187636945644506,0.0514208864567655,0.0,0.0,0.6940609757059124,-0.1569884862270054,0.0
ao2,mode2_foc_sensorless_vs_mic_sensorless,5,0.1683579244930438,0.0178824771622565,0.3187636945644506,0.0514208864567655,0.0,0.0,0.6940609757059124,-0.1569884862270054,0.0
