motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
air56,mode1_foc_encoder_vs_mic_sensorless,5,0.5705540416901611,0.2463959069341437,0.0015362317417683,-0.0309718775581613,0.2,1.0,2.3298587387504037,1.163334833937213,0.0
air56,mode2_foc_sensorless_vs_mic_sensorless,5,0.5705540416901611,0.2463959069341437,0.0015362317417683,-0.0309718775581613,0.2,1.0,2.3298587387504037,1.163334833937213,0.0
