motor,seed,controller,avg_power_saving_pct,avg_eta_gain_pct,err_failures,start_stop_power_saving_pct,worst_current_peak_ratio,worst_current_mean_ratio,avg_controller_speed_err,checkpoint,supervisor_source
air56,101,PI,0.0,0.0,0.0,0.0,1.0,1.0,3.5235041741393505,,baseline
air56,101,FOC,0.0,0.0,0.0,0.0,1.0,1.0,3.5235041741393505,,n/a
air56,101,MIC,-17.965329436558246,-7.426892024035123,3.0,-16.449765518061366,2.8783962888346655,1.2567503443239478,3.753842320647091,,rule
air56,202,PI,0.0,0.0,0.0,0.0,1.0,1.0,3.4903117067478595,,baseline
air56,202,FOC,0.0,0.0,0.0,0.0,1.0,1.0,3.4903117067478595,,n/a
air56,202,MIC,-38.609537273630075,-13.22780155332334,3.0,-15.87847465731933,3.810874354713923,1.9302363382936054,3.8240783245824277,,rule
air56,303,PI,0.0,0.0,0.0,0.0,1.0,1.0,3.4861598323844376,,baseline
air56,303,FOC,0.0,0.0,0.0,0.0,1.0,1.0,3.4861598323844376,,n/a
air56,303,MIC,-6.169609003665388,-1.980306241728644,3.0,-14.92149686072004,1.9532594897986675,1.0997408999788274,3.6209583394788205,,rule
air56,404,PI,0.0,0.0,0.0,0.0,1.0,1.0,3.5013742480538785,,baseline
air56,404,FOC,0.0,0.0,0.0,0.0,1.0,1.0,3.5013742480538785,,n/a
air56,404,MIC,-39.60729368402948,-14.94891636894904,3.0,-15.579022958387135,3.8072419119695606,1.7108558613023936,3.833236057307571,,rule
air56,505,PI,0.0,0.0,0.0,0.0,1.0,1.0,3.5258907223604616,,baseline
air56,505,FOC,0.0,0.0,0.0,0.0,1.0,1.0,3.5258907223604616,,n/a
air56,505,MIC,-37.83195857530987,-12.702478575775759,3.0,-16.01552553662493,3.831509036720606,1.9396189869331257,3.8241217695735394,,rule
al31,101,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.6911568480581045,,baseline
al31,101,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.6911568480581045,,n/a
al31,101,MIC,-15.648160330568754,0.05348198876808652,4.0,-63.02588433168055,1.0251002612579108,1.210055141142889,1.4378005646318197,,rule
al31,202,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.7469221895784139,,baseline
al31,202,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.7469221895784139,,n/a
al31,202,MIC,-14.470102185860338,0.05369133685306782,4.0,-57.949040033628265,1.000148253077547,1.2166698234658384,1.4391306942552329,,rule
al31,303,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.9512920123189688,,baseline
al31,303,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.9512920123189688,,n/a
al31,303,MIC,-12.03891726592351,0.04119006492107613,4.0,-48.284888594306196,1.0062682588369958,1.2331396358279212,1.4399444535821677,,rule
al31,404,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.7263774713128806,,baseline
al31,404,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.7263774713128806,,n/a
al31,404,MIC,-15.256467189927688,0.06089971651005721,4.0,-61.543204619605405,1.049668766124126,1.2196412808267156,1.4362083753198385,,rule
al31,505,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.9512903584092856,,baseline
al31,505,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.9512903584092856,,n/a
al31,505,MIC,-12.038976331690279,0.04119025764448003,4.0,-48.28512497787871,1.0062686941122092,1.2331405435303664,1.4399432953447102,,rule
ao2,101,PI,0.0,0.0,0.0,0.0,1.0,1.0,8.991597624167799,,baseline
ao2,101,FOC,0.0,0.0,0.0,0.0,1.0,1.0,8.991597624167799,,n/a
ao2,101,MIC,-324.1741688560721,-78.99910029762407,4.0,29.477824135163765,9.466056416526268,9.477589539339546,65.39252977964014,,rule
ao2,202,PI,0.0,0.0,0.0,0.0,1.0,1.0,16.266247752871365,,baseline
ao2,202,FOC,0.0,0.0,0.0,0.0,1.0,1.0,16.266247752871365,,n/a
ao2,202,MIC,-442.5968482034255,-77.70810009826135,3.0,-377.14308980017773,11.70340660235546,8.099343336564802,27.780967709386022,,rule
ao2,303,PI,0.0,0.0,0.0,0.0,1.0,1.0,10.61751597701013,,baseline
ao2,303,FOC,0.0,0.0,0.0,0.0,1.0,1.0,10.61751597701013,,n/a
ao2,303,MIC,-376.24998066413514,-61.18515494432479,4.0,-111.05579620088389,11.081073133606964,8.19142907370995,43.247700282305246,,rule
ao2,404,PI,0.0,0.0,0.0,0.0,1.0,1.0,10.753810193642975,,baseline
ao2,404,FOC,0.0,0.0,0.0,0.0,1.0,1.0,10.753810193642975,,n/a
ao2,404,MIC,-227.03663830676783,-43.471658544218954,4.0,-86.25676481819325,8.41805230867801,7.754811732619361,65.57140469704545,,rule
ao2,505,PI,0.0,0.0,0.0,0.0,1.0,1.0,11.827436863526701,,baseline
ao2,505,FOC,0.0,0.0,0.0,0.0,1.0,1.0,11.827436863526701,,n/a
ao2,505,MIC,-277.79490100525726,-48.651812640606266,4.0,-101.23533348611696,7.3265673639642905,8.440066516813859,65.11792017807346,,rule
