t,omega,omega_ref,i_rms,p_el,p_mech
0.0005,-0.010812156833708286,125.66370391845703,0.0,0.3465271643130821,-0.0
0.001,-0.02162366546690464,125.66370391845703,0.0012608680233011926,0.348225696824375,-0.0
0.0015,-0.032434526830911636,125.66370391845703,0.0034784525057640664,0.2399539091265406,4.5754405608156577e-11
0.002,-0.04324515163898468,125.66370391845703,0.05085724260876978,1.9422680748130983,3.5466451957240624e-07
0.0025,-0.054055750370025635,125.66370391845703,0.08787012864335757,-2.9140014561665972,1.1144739795105468e-06
0.003,-0.06486211717128754,125.66370391845703,0.0035223919614476534,0.4362638571845889,-3.320108131583148e-06
0.0035,-0.07566385716199875,125.66370391845703,0.0667156962098494,-0.4142183683096524,-9.88400519048767e-06
0.004,-0.08648718893527985,125.66370391845703,0.0533602715645118,-0.3216967406536948,2.7170234682436667e-05
0.0045000000000000005,-0.0972953736782074,125.66370391845703,0.04202223523923985,-0.18262414725228127,2.340030824634775e-06
0.005000000000000001,-0.10807657986879349,125.66370391845703,0.04551787314482315,0.3887910283755208,-5.431213777650397e-05
0.005500000000000001,-0.11884421110153198,125.66370391845703,0.06966326831312356,-1.1606735334156317,-9.045490649837587e-05
0.006000000000000002,-0.12964066863059998,125.66370391845703,0.050701778661812955,0.05550253160643703,-2.226650537400708e-05
0.006500000000000002,-0.14045177400112152,125.66370391845703,0.055015502872148084,-0.010093402061048418,1.883444468897797e-05
0.007000000000000003,-0.15125404298305511,125.66370391845703,0.04762709427202428,-0.3253605439196257,-4.477275690394776e-06
0.007500000000000003,-0.1620379239320755,125.66370391845703,0.04255016102124715,0.20315387836077664,-6.226122336700438e-05
0.008000000000000004,-0.17281341552734375,125.66370391845703,0.06629243940254434,-0.9930288930877368,-9.321149055407868e-05
0.008500000000000004,-0.18360817432403564,125.66370391845703,0.05513541731653637,0.21318395289434267,-2.591245267537011e-05
0.009000000000000005,-0.1944078952074051,125.66370391845703,0.06050004465712194,-0.07151319624411495,-5.615558411832755e-06
0.009500000000000005,-0.2051985114812851,125.66370391845703,0.0472988854227679,-0.49394806693831617,-4.0680525961838945e-05
0.010000000000000005,-0.21598413586616516,125.66370391845703,0.03510838144838033,0.19649908857442952,-6.150025800272722e-05
0.010500000000000006,-0.22677858173847198,125.66370391845703,0.06474288608348557,-0.7181771457928977,-2.1755875886859316e-05
0.011000000000000006,-0.23757588863372803,125.66370391845703,0.06256065597825632,0.37298187405159633,-6.0588354886308925e-06
0.011500000000000007,-0.2483561933040619,125.66370391845703,0.06734702918742617,-0.14973037876047696,-8.752051414822188e-05
0.012000000000000007,-0.2591240704059601,125.66370391845703,0.04801323967908817,-0.6562584534879763,-0.0001524097349440598
0.012500000000000008,-0.26991137862205505,125.66370391845703,0.026614111001798963,0.21711516978439455,-5.0496133427778265e-05
0.013000000000000008,-0.2807394564151764,125.66370391845703,0.06372619775428054,-0.39206015222172713,0.00018008778188869054
0.013500000000000009,-0.2915443778038025,125.66370391845703,0.07057766850242628,0.5791083452495699,5.577580022790706e-05
0.014000000000000009,-0.3022961914539337,125.66370391845703,0.07525592848836124,-0.19596476879460245,-0.00025935223255434315
0.01450000000000001,-0.3130284547805786,125.66370391845703,0.05096918226673583,-0.8069246797039807,-0.00038677866791543395
0.01500000000000001,-0.32381561398506165,125.66370391845703,0.017703041525104758,0.2391601764538461,-4.058196291856607e-05
0.01550000000000001,-0.33469119668006897,125.66370391845703,0.06308385498386959,-0.02439149052989975,0.0005543837252659192
0.01600000000000001,-0.3455089032649994,125.66370391845703,0.07880263419717834,0.8397799150199869,0.00017679095087163007
0.01650000000000001,-0.35622283816337585,125.66370391845703,0.08397697827399231,-0.19986274483341826,-0.0005525780108879406
0.01700000000000001,-0.3669050335884094,125.66370391845703,0.056120037342880714,-0.9428490037767483,-0.0007971679267382513
0.017500000000000012,-0.3776877224445343,125.66370391845703,0.008768371024809827,0.2589185516349588,-5.6716416697469414e-05
0.018000000000000013,-0.3886226713657379,125.66370391845703,0.06288609622017567,2.430272806049869,0.0011300543238147239
0.018500000000000013,-0.39959394931793213,125.66370391845703,0.11398921861149768,-0.5778465018626443,0.001457570878032078
0.019000000000000013,-0.4103475511074066,125.66370391845703,0.08430757588401121,-0.7714793976003909,-0.00028421076098964187
0.019500000000000014,-0.4210386574268341,125.66370391845703,0.04227857798912156,-0.5320296024882226,-0.0008126117901731341
0.020000000000000014,-0.4318807125091553,125.66370391845703,0.015459820498114504,0.7250968826946245,0.0004759631288529296
0.020500000000000015,-0.4428291916847229,125.66370391845703,0.049093656001177786,-1.2787303042332345,0.001436467621295947
0.021000000000000015,-0.45352983474731445,125.66370391845703,0.025245750451777616,1.3442983713615673,-0.0007711500141582793
0.021500000000000016,-0.4640565514564514,125.66370391845703,0.07841508525779561,-1.5021922422635678,-0.0023971711331959304
0.022000000000000016,-0.47487422823905945,125.66370391845703,0.05290144192302418,1.6404777946289668,0.0003161633702987665
0.022500000000000017,-0.4859119653701782,125.66370391845703,0.09331633597352708,-1.3699382360875585,0.002468458523069411
0.023000000000000017,-0.49677416682243347,125.66370391845703,0.03262407188600793,-0.21480373261175328,0.0007861455904627656
0.023500000000000017,-0.5075086355209351,125.66370391845703,0.011942579539769273,0.6615495323715057,-0.0004865260174459471
0.024000000000000018,-0.5181519985198975,125.66370391845703,0.04150017546180105,-1.149382067737839,-0.0014344953538162199
0.02450000000000002,-0.5290677547454834,125.66370391845703,0.036633664342540825,1.737987429702768,0.0014240221119652034
0.02500000000000002,-0.540022611618042,125.66370391845703,0.10497499998967756,0.39876154362111205,0.0018835122910977951
0.02550000000000002,-0.550631582736969,125.66370391845703,0.09640736217584964,-0.2356682920462751,-0.0018813965181825414
0.02600000000000002,-0.5611570477485657,125.66370391845703,0.06368017311862878,-0.7775676986204119,-0.002847807655637569
0.02650000000000002,-0.5719265937805176,125.66370391845703,0.017019264264668717,0.2453022404354593,-0.00010345279264861691
0.02700000000000002,-0.5828667879104614,125.66370391845703,0.028913512744112812,0.9625253399068776,0.0018916513045726137
0.02750000000000002,-0.5939238667488098,125.66370391845703,0.052019751172285904,-1.5838365815486781,0.0033240925286554257
0.02800000000000002,-0.6045510172843933,125.66370391845703,0.030983472872018608,1.6677646319583266,-0.0018073189534480447
0.028500000000000022,-0.6148735880851746,125.66370391845703,0.08963132670774182,-1.1558634571279918,-0.005575694336553909
