policy,load_torque,omega_ref,speed_err_abs,speed_err_rel,valid_speed,omega_ss,n2_rpm,i_rms,v_rms_phase,vll_rms,p_el,p_el_pos,p_el_motor_pos,p_mech,p_shaft,p2_kw,m2,eta,eta_raw,eta_pct,cos_phi,cos_phi_method,cos_phi_warning,cos_phi_phase_raw,cos_phi_line_raw,t_start,t_end,load_factor
FOC,0.3459890067215116,144.5132620651305,25.910423737086887,0.17929443545056337,0,118.60283832804362,1132.5736790782228,0.45267125072579617,186.0443049897358,320.9527186965136,213.52674512897292,213.52674512897292,209.78183273225883,181.31585164068747,41.035278227471835,0.041035278227471834,0.34598900672151156,0.19217863412232503,0.19217863412232503,19.217863412232504,0.8303234949726434,phase,,0.8303234949726434,1.4381624800107795,1.1254999999999316,1.4999999999998903,0.2
MIC_AI,0.3459890067215116,144.5132620651305,144.69106301479343,1.0012303434793604,0,-0.1778009496629238,1.6978740015172553,1.3674997529749113,12.900479529793614,20.99312269924364,-11.771795717661416,0.0,0.0,-0.08458810661034376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.7527860772863323,-1.303863733090399,0.005500000000000001,0.007000000000000003,0.2
FOC,0.6919780134430232,144.5132620651305,38.879737335719696,0.2690392340475785,0,105.63352472941081,1008.7258570143418,0.4866555168523326,181.03034404494596,312.2868754535316,223.74904575961688,223.74904575961688,219.72398551142254,186.80901301106005,73.09607659524215,0.07309607659524216,0.6919780134430231,0.32668776909007413,0.32668776909007413,32.66877690900741,0.8313486300198619,phase,,0.8313486300198619,1.4399380659971819,1.1254999999999316,1.4999999999998903,0.4
MIC_AI,0.6919780134430232,144.5132620651305,144.97955964692238,1.0032266767432163,0,-0.46629758179187775,4.452813905638483,1.4022479041055511,13.670843728685789,22.58036715290448,-25.7543097050741,0.0,0.0,-0.20343013303164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.9762200790889074,-1.6908627763508954,0.006500000000000002,0.008000000000000004,0.4
FOC,1.0379670201645348,144.5132620651305,50.123577606715784,0.3468441365895239,0,94.38968445841472,901.3550915064573,0.520605391185612,175.7940276930301,303.23714803819263,233.15088219146412,233.15088219146412,228.81377405726127,191.08617615487893,97.97337951157141,0.09797337951157141,1.0379670201645346,0.42021449196625993,0.42021449196625993,42.021449196625994,0.8333897063827433,phase,,0.8333897063827433,1.4434733139598201,1.1254999999999316,1.4999999999998903,0.6
MIC_AI,1.0379670201645348,144.5132620651305,146.55284672349316,1.0141134774014267,0,-2.039584658362649,19.47659881396861,1.3226415412772534,15.14395573307698,24.936634486234926,-30.923595160244282,0.0,0.0,10.075924550442895,0.13578107856574184,0.00013578107856574185,0.0665729064047506,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.9016727077531388,-1.5617429416266404,0.01650000000000001,0.021500000000000016,0.6
FOC,1.3839560268860465,144.5132620651305,59.620774119573866,0.4125626483519793,0,84.89248794555664,810.6635452742687,0.554102659113712,171.005289767609,294.9674980196789,241.94551587113133,241.94551587113133,237.26866374666042,194.5160618885156,117.48747032960415,0.11748747032960415,1.3839560268860465,0.48559474188470636,0.48559474188470636,48.55947418847064,0.834678737675385,phase,,0.834678737675385,1.4457059816512217,1.1254999999999316,1.4999999999998903,0.8
MIC_AI,1.3839560268860465,144.5132620651305,146.3972015026987,1.013036446694554,0,-1.8839394375681877,17.990296438484535,0.9723252148926466,13.396238206848816,21.83706816078546,-14.734264967163517,0.78744952930017,0.0,130.59164106062835,1.1931937927800325,0.0011931937927800325,0.6333503980999632,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.7674121823012964,-1.329196890093155,0.012500000000000008,0.01600000000000001,0.8
FOC,1.729945033607558,144.5132620651305,67.99395516001982,0.47050322017764507,0,76.51930690511068,730.7055561548499,0.5863226346782137,166.09164238901147,286.4727678053115,249.33876126929704,249.33876126929704,244.30918192013274,196.41629600608283,132.37419495558873,0.13237419495558875,1.729945033607558,0.530900989006754,0.530900989006754,53.0900989006754,0.8362460798521045,phase,,0.8362460798521045,1.4484206979341454,1.1254999999999316,1.4999999999998903,1.0
MIC_AI,1.729945033607558,144.5132620651305,146.15579637823308,1.0113659763099272,0,-1.6425343131025631,15.685047307699431,0.9348858660251894,13.595016220859954,21.885528589797502,-15.246705768195072,0.0,0.0,2.629186222242223,0.5518396037101946,0.0005518396037101946,0.335968386966499,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.781282619542495,-1.3532211921181065,0.01700000000000001,0.022500000000000017,1.0
FOC,1.9029395369683137,144.5132620651305,71.547868703721,0.495095520516831,0,72.96539336140951,696.7681816867733,0.6023415420142354,164.08456047802628,283.01044234667813,253.4313459888765,253.4313459888765,248.21444641606408,197.66643972717932,138.84873185787148,0.13884873185787147,1.9029395369683137,0.5478751309002075,0.5478751309002075,54.787513090020745,0.8371345477167642,phase,,0.8371345477167642,1.4499595694166283,1.1254999999999316,1.4999999999998903,1.1
MIC_AI,1.9029395369683137,144.5132620651305,147.13042408414486,1.0181101857477608,0,-2.6171620190143585,24.99205633191001,0.9202131242214872,13.76670817436333,22.221819035990606,-16.387640087091647,0.0,0.0,-7.7089380490548605,0.1207405659401412,0.0001207405659401412,0.04613415794013889,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.786134060199301,-1.3616241338255999,0.017500000000000012,0.023000000000000017,1.1
FOC,2.0759340403290696,144.5132620651305,74.86433092295928,0.5180447098981045,0,69.64893114217122,665.0983003406159,0.6181644992449584,162.19535899588382,279.74242651459497,257.4672825672289,257.4672825672289,252.05893522508973,198.77285001334002,144.58658703056867,0.14458658703056868,2.0759340403290696,0.561572661150897,0.561572661150897,56.1572661150897,0.8379890796356226,phase,,0.8379890796356226,1.4514396621167807,1.1254999999999316,1.4999999999998903,1.2
MIC_AI,2.0759340403290696,144.5132620651305,147.01113577373627,1.0172847368671258,0,-2.4978737086057663,23.85293687663354,0.9982212849681237,14.00171380598079,22.39421335818823,-13.848641003173583,0.023599754909289783,0.0,-12.227900688251543,0.6561753146144643,0.0006561753146144643,0.262693551060562,0.0,0.0,0.0,0.0,phase,both_phase_and_line_out_of_range,-0.7186964452068582,-1.24481875831742,0.024000000000000018,0.03150000000000002,1.2
