motor,controller,samples,avg_power_saving_pct_mean,avg_power_saving_pct_std,avg_power_saving_pct_min,avg_power_saving_pct_max,avg_eta_gain_pct_mean,avg_eta_gain_pct_std,avg_eta_gain_pct_min,avg_eta_gain_pct_max,err_failures_mean,err_failures_std,err_failures_min,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_std,start_stop_power_saving_pct_min,start_stop_power_saving_pct_max,worst_current_peak_ratio_mean,worst_current_peak_ratio_std,worst_current_peak_ratio_min,worst_current_peak_ratio_max,worst_current_mean_ratio_mean,worst_current_mean_ratio_std,worst_current_mean_ratio_min,worst_current_mean_ratio_max,avg_controller_speed_err_mean,avg_controller_speed_err_std,avg_controller_speed_err_min,avg_controller_speed_err_max
air56,FOC,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.505448136737198,0.016502524414545392,3.4861598323844376,3.5258907223604616
air56,MIC,5,0.5705540416901611,0.21483298111189164,0.2463959069341437,0.8802950226166895,0.0015362317417683125,0.026314682338799415,-0.03097187755816133,0.04621605475120805,0.2,0.4,0.0,1.0,2.3298587387504033,0.7820582938728616,1.163334833937213,3.5069187135102764,1.042040587968783,0.039271151692283554,0.9961851294614339,1.0936178701727512,1.0010664729208412,0.000624231946800622,1.0001740179235497,1.0021177664109393,3.4176257548532916,0.017109549593645103,3.3948291642580655,3.438004717880434
air56,PI,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.505448136737198,0.016502524414545392,3.4861598323844376,3.5258907223604616
al31,FOC,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8134077759355307,0.11398558301428142,0.6911568480581045,0.9512920123189688
al31,MIC,5,0.33001965835372016,1.1029539486138094,-1.5100636869465611,1.4596336976194224,0.000911301154662425,0.008868948790644746,-0.006916803047943287,0.01230832216660982,0.6,0.4898979485566356,0.0,1.0,1.1482292155770235,4.379569046771758,-6.012616631514289,5.70766969019556,1.0194560367799415,0.009007777829395184,1.0092443276772052,1.0310880344211246,1.0094407096116516,0.008379143854256935,1.0000321236749612,1.0190953150318387,0.8603103124024623,0.12013867668335552,0.7268626987722859,1.0011651462833293
al31,PI,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8134077759355307,0.11398558301428142,0.6911568480581045,0.9512920123189688
ao2,FOC,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.691321682243794,2.4604459907865777,8.991597624167799,16.266247752871365
ao2,MIC,5,0.16835792449304388,0.09523651790019035,0.01788247716225655,0.2736640847209204,0.31876369456445064,0.24690607719715543,0.05142088645676557,0.719140674283919,0.0,0.0,0.0,0.0,0.6940609757059124,0.7934831673638816,-0.15698848622700545,1.9808595403335794,1.040252917846157,0.018532755949300875,1.0202471205318715,1.0678530284171581,1.005541916093892,0.001431802500180451,1.0036350869237176,1.007100731137672,11.622021916707716,2.1258227488524053,9.022563612339635,15.437490327882154
ao2,PI,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.691321682243794,2.4604459907865777,8.991597624167799,16.266247752871365
