controller,samples,avg_power_saving_pct_mean,avg_power_saving_pct_std,avg_power_saving_pct_min,avg_power_saving_pct_max,avg_eta_gain_pct_mean,avg_eta_gain_pct_std,avg_eta_gain_pct_min,avg_eta_gain_pct_max,err_failures_mean,err_failures_std,err_failures_min,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_std,start_stop_power_saving_pct_min,start_stop_power_saving_pct_max,worst_current_peak_ratio_mean,worst_current_peak_ratio_std,worst_current_peak_ratio_min,worst_current_peak_ratio_max,worst_current_mean_ratio_mean,worst_current_mean_ratio_std,worst_current_mean_ratio_min,worst_current_mean_ratio_max,avg_controller_speed_err_mean,avg_controller_speed_err_std,avg_controller_speed_err_min,avg_controller_speed_err_max
FOC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.645323486962666,3.377872731165686,1.1896475924104453,9.229516518220306
MIC,15,0.9175904741815943,0.8485892134649683,0.0918235279989632,2.0846206125561286,0.07153447939219348,0.08303512970064297,0.006717149676563339,0.18874458570594943,0.6666666666666666,0.9428090415820634,0.0,2.0,2.6697119023988782,3.9359185394914804,-0.21170899601214987,8.23476985501863,1.0382874990520865,0.00841257427854461,1.030241786659909,1.0499002823271937,1.0149318809580568,0.010777814398852174,1.0024677039169743,1.028761675898339,4.682590064434893,3.4056246718807928,1.0453012573286526,9.235282146588276
PI,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.645323486962666,3.377872731165686,1.1896475924104453,9.229516518220306
