motor,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,mean_pass,worst_case_pass,acceptance_pass
air56,0.5763272819896914,0.5763272819896914,0.1887445857059494,0.1887445857059494,2.0,2.0,-0.2117089960121498,-0.2117089960121498,True,True,True
al31,2.0846206125561286,2.0846206125561286,0.0067171496765633,0.0067171496765633,0.0,0.0,8.23476985501863,8.23476985501863,True,True,True
ao2,0.0918235279989632,0.0918235279989632,0.0191417027940676,0.0191417027940676,0.0,0.0,-0.0139251518098459,-0.0139251518098459,True,True,True
