motor,policy,load_factor,p2_kw_model,p2_kw_nameplate,p2_kw_delta_pct,i1_a_model,i1_a_nameplate,i1_a_delta_pct,n2_rpm_model,n2_rpm_nameplate,n2_rpm_delta_pct,eta_pct_model,eta_pct_nameplate,eta_pct_delta_abs,cos_phi_model,cos_phi_nameplate,cos_phi_delta_abs,checkpoint_used,omega_ref_pu_used,load_csv,nominal_proxy_used,nominal_proxy_abs_err
air56,FOC,1.0,0.0942971146769891,0.25,-62.28115412920437,0.5857200281621223,0.7,-16.325710262553947,520.5200730169802,1380.0,-62.28115412920434,48.98859724585987,75.0,-26.01140275414013,0.8408517122961904,0.68,0.16085171229619033,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_air56_025kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260303_ai_config_locked_nodrift\raw\air56\load_characteristics.csv,False,0.0
air56,MIC_AI,1.0,0.0824578345803637,0.25,-67.01686616785452,0.6390428805481027,0.7,-8.708159921699616,455.1672468836076,1380.0,-67.01686616785452,43.1936966625343,75.0,-31.8063033374657,0.8863780525117549,0.68,0.2063780525117549,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_air56_025kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260303_ai_config_locked_nodrift\raw\air56\load_characteristics.csv,False,0.0
al31,FOC,1.0,0.4777132078436436,0.6,-20.3811320260594,1.9660762755265864,1.7,15.651545619210966,1106.7022648377742,1390.0,-20.381132026059408,45.12540481038559,78.0,-32.87459518961441,0.864302778153801,0.74,0.12430277815380097,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_al31_4_06kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260303_ai_config_locked_nodrift\raw\al31\load_characteristics.csv,False,0.0
al31,MIC_AI,1.0,0.4769339777572781,0.6,-20.511003707120317,1.474349182922656,1.7,-13.273577475137879,1104.8970484710276,1390.0,-20.511003707120317,59.51031749999066,78.0,-18.489682500009337,0.8355180295709218,0.74,0.09551802957092181,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_al31_4_06kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260303_ai_config_locked_nodrift\raw\al31\load_characteristics.csv,False,0.0
ao2,FOC,0.8,0.1342080993292094,3.0,-95.52639668902636,17.76524387662659,7.2,146.73949828648043,78.36885273479086,1430.0,-94.51966064791674,6.338237462046862,84.0,-77.66176253795314,0.2841006604544133,0.82,-0.5358993395455867,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_ao2_32_4_3kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260303_ai_config_locked_nodrift\raw\ao2\load_characteristics.csv,True,0.19999999999999996
