t,omega,omega_ref,i_rms,p_el,p_mech
0.001,-0.05152498185634613,0.0,0.0,0.0,-0.0
0.002,-0.10304378718137741,0.39269909262657166,0.0036092709057610815,0.32140111806424576,-0.0
0.003,-0.15455639362335205,0.7853981852531433,0.010509337347645671,0.04509291269821425,-8.461925384013878e-08
0.004,-0.20606182515621185,1.1780972480773926,0.09565490487736379,3.3754362758371284,-4.305363030368364e-06
0.005,-0.2575608193874359,1.5707963705062866,0.1772063396119204,-6.1074254730620305,-6.638661036955553e-06
0.006,-0.3090733289718628,1.9634953737258911,0.017033597862895718,0.3259081993295323,0.00011358344703602942
0.007,-0.3606066107749939,2.356194496154785,0.12817175137508188,2.8495093795836626,0.0003268732268960963
0.008,-0.4120875895023346,2.7488934993743896,0.18581521001434673,-4.530937341807398,-6.494714784003061e-06
0.009000000000000001,-0.4635690450668335,3.1415927410125732,0.05243120874256625,-0.4778597223435742,5.4102778357000534e-05
0.010000000000000002,-0.5150628089904785,3.5342917442321777,0.07537493304348321,1.1781713668586855,0.00025084127783631913
0.011000000000000003,-0.5665581226348877,3.9269907474517822,0.14952591145398456,-2.1932917948238915,0.0003626356397556065
0.012000000000000004,-0.6180814504623413,4.319689750671387,0.12844835663941975,-0.2126048108464883,0.0008190381838031447
0.013000000000000005,-0.6696288585662842,4.71238899230957,0.12495044724115083,-0.8633917901843084,0.0012915885378714576
0.014000000000000005,-0.7211428284645081,5.105088233947754,0.07936809336069883,-1.313025061981369,0.0009988497903888661
0.015000000000000006,-0.7725545763969421,5.497786998748779,0.05530371651173138,1.3205357158637712,-0.00041446379010092534
0.016000000000000007,-0.8238883018493652,5.890486240386963,0.16167266875557454,-0.4136216313627912,-0.0016271517915243863
0.017000000000000008,-0.8753967881202698,6.2831854820251465,0.16988641920170988,0.2389484161577523,0.0014402424265037316
0.01800000000000001,-0.9270391464233398,6.675884246826172,0.14669284454300274,-1.5076784452724434,0.004120730232638484
0.01900000000000001,-0.9785679578781128,7.0685834884643555,0.05623638621127465,0.20088090125301972,0.002247923161770287
0.02000000000000001,-1.0300016403198242,7.461282730102539,0.03226139510251471,0.6297676435339181,0.0005357280125625266
0.02100000000000001,-1.0811249017715454,7.8539814949035645,0.11993454832501436,1.0858641686642252,-0.00601891731547321
0.022000000000000013,-1.1323444843292236,8.24668025970459,0.2087963006459823,4.892249738082461,-0.0039823106373869975
0.023000000000000013,-1.183945894241333,8.639379501342773,0.2593831867171117,1.4955206430167869,0.005020503416504722
0.024000000000000014,-1.2357572317123413,9.032078742980957,0.21375587193758755,-1.9575507778630774,0.010582756257769239
0.025000000000000015,-1.2871588468551636,9.42477798461914,0.11933592255449672,0.1299794382329924,0.0006368447555291813
0.026000000000000016,-1.3381686210632324,9.817477226257324,0.08795363786515187,2.107749550436315,-0.009662302121874125
0.027000000000000017,-1.3888180255889893,10.210176467895508,0.12275965056776204,0.11944967323802036,-0.01986754893532173
0.028000000000000018,-1.4398269653320312,10.602874755859375,0.06555327450040437,0.8635299834215161,-0.010068169803825272
0.02900000000000002,-1.491363763809204,10.995573997497559,0.13562361009681523,1.4355980725595068,0.005499338041465098
0.03000000000000002,-1.5429941415786743,11.388273239135742,0.1142324459850612,-0.3098438694131007,0.008767046106286463
0.03100000000000002,-1.5938442945480347,11.780972480773926,0.09768321459079689,3.2321235349869246,-0.015619730538626623
0.03200000000000002,-1.6440134048461914,12.17367172241211,0.1670052405147625,1.314195076589224,-0.038302516921409575
0.03300000000000002,-1.6944559812545776,12.566370964050293,0.13134225717590228,0.8777205972198091,-0.03000940282772016
0.03400000000000002,-1.7455480098724365,12.95906925201416,0.15366158423590298,5.019981704573725,-0.008025709518919979
0.035000000000000024,-1.7971335649490356,13.351768493652344,0.22045071786359316,1.3584390443690337,0.009693831868290967
0.036000000000000025,-1.8484787940979004,13.744467735290527,0.17419949868214338,1.8924023501043026,0.0013123839088723466
0.037000000000000026,-1.8984053134918213,14.137166976928711,0.20291122761498748,2.860063269149498,-0.05228132000989232
0.03800000000000003,-1.9482839107513428,14.529866218566895,0.18693756378657295,3.092543186136921,-0.055289548269646605
