t,omega,omega_ref,i_rms,p_el,p_mech
0.001,-0.05152498185634613,0.0,0.0,0.0,-0.0
0.002,-0.10304378718137741,0.13089969389957473,0.0036092709057610815,0.20391141517591993,-0.0
0.003,-0.15455640852451324,0.26179938779914946,0.010408572145280999,-0.0940801071655207,-3.476132211757934e-08
0.004,-0.206062451004982,0.39269908169872414,0.09555521311280477,3.126405734386128,-1.7670141187527842e-06
0.005,-0.25756222009658813,0.5235987755982989,0.17519123988524432,-6.385542985291762,-2.766158865149975e-06
0.006,-0.30906379222869873,0.6544984694978736,0.007307379834199407,0.17637999765923862,4.6177193395051155e-05
0.007,-0.3605703115463257,0.7853981633974483,0.13161812269499926,3.1348101921098865,0.00013389945810442986
0.008,-0.4120197594165802,0.9162978572970231,0.19885500965264824,-4.666443728512243,-0.00026651279655065497
0.009000000000000001,-0.463500052690506,1.0471975511965979,0.0750744143303028,-0.9031459057939175,4.316850523848327e-05
0.010000000000000002,-0.5150275230407715,1.1780972450961726,0.0756339266584755,-0.1765564433995901,0.0005977222209303351
0.011000000000000003,-0.5665457248687744,1.3089969389957474,0.11594701678517644,0.99050634198942,0.000622611010276748
0.012000000000000004,-0.6180391907691956,1.4398966328953224,0.1723985889128571,-3.5009147227639605,0.0004490677883941678
0.013000000000000005,-0.6695375442504883,1.5707963267948972,0.10551735183308592,-1.5172116112280032,0.0006348188599654275
0.014000000000000005,-0.7210236191749573,1.701696020694472,0.06817718596431864,-0.8112144534949971,0.0005957762824811153
0.015000000000000006,-0.7724544405937195,1.832595714594047,0.06273149595862466,0.13234463264461493,-0.00011956460666062517
0.016000000000000007,-0.8238500952720642,1.9634954084936218,0.12267368704139743,-2.0160866691968966,-0.0006062714303603033
0.017000000000000008,-0.8753509521484375,2.0943951023931966,0.12951852136728234,0.6445139956522243,0.001305978678216056
0.01800000000000001,-0.9269497990608215,2.2252947962927716,0.15650328606797298,-0.48331845623964753,0.0033129564059042084
0.01900000000000001,-0.9785487055778503,2.356194490192346,0.12428926054643157,-2.3005943888570153,0.0036208339742501957
0.02000000000000001,-1.0300016403198242,2.487094184091921,0.039528367109219295,-0.6840973931328507,0.000930106641957274
