controller,samples,avg_power_saving_pct_mean,avg_power_saving_pct_std,avg_power_saving_pct_min,avg_power_saving_pct_max,avg_eta_gain_pct_mean,avg_eta_gain_pct_std,avg_eta_gain_pct_min,avg_eta_gain_pct_max,err_failures_mean,err_failures_std,err_failures_min,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_std,start_stop_power_saving_pct_min,start_stop_power_saving_pct_max,worst_current_peak_ratio_mean,worst_current_peak_ratio_std,worst_current_peak_ratio_min,worst_current_peak_ratio_max,worst_current_mean_ratio_mean,worst_current_mean_ratio_std,worst_current_mean_ratio_min,worst_current_mean_ratio_max,avg_controller_speed_err_mean,avg_controller_speed_err_std,avg_controller_speed_err_min,avg_controller_speed_err_max
FOC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.645323486962666,3.377872731165686,1.1896475924104453,9.229516518220306
MIC,15,0.4799910223782131,0.08410478255887259,0.3714083621434021,0.5763272819896914,1.47949677975432,1.9570605292632222,0.004590359525308285,4.245155394031702,1.3333333333333333,0.9428090415820634,0.0,2.0,0.41845872069987317,0.9881234453740118,-0.34661870591834454,1.813703864030114,1.1104573723858946,0.05481352710096268,1.0499002823271937,1.1826455017914799,1.0644738997535454,0.07570289177182614,1.0024677039169743,1.1710601670439393,4.7191988330072325,3.4959761552515194,0.9936541031618911,9.396755606472055
PI,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.645323486962666,3.377872731165686,1.1896475924104453,9.229516518220306
