motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
al31,mode1_foc_encoder_vs_mic_sensorless,5,2.0846206125561286,2.0846206125561286,0.0067171496765633,0.0067171496765633,0.0,0.0,8.23476985501863,8.23476985501863,0.0
al31,mode2_foc_sensorless_vs_mic_sensorless,5,2.0846206125561286,2.0846206125561286,0.0067171496765633,0.0067171496765633,0.0,0.0,8.23476985501863,8.23476985501863,0.0
