motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
ao2,mode1_foc_encoder_vs_mic_sensorless,5,0.369894319549931,0.1934889247011628,-2.018746745748297,-2.2651677413913136,2.0,2.0,-0.0776087621240062,-0.2007086852283235,30.281201186224457
ao2,mode2_foc_sensorless_vs_mic_sensorless,5,0.369894319549931,0.1934889247011628,-2.018746745748297,-2.2651677413913136,2.0,2.0,-0.0776087621240062,-0.2007086852283235,30.281201186224457
