motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
al31,mode1_foc_encoder_vs_mic_sensorless,5,0.0490245866749628,-1.553699625858815,-0.0023639551356768,-0.0081334753033429,1.0,1.0,0.1152759617527143,-6.172046690664845,0.035459327035152005
al31,mode2_foc_sensorless_vs_mic_sensorless,5,0.0490245866749628,-1.553699625858815,-0.0023639551356768,-0.0081334753033429,1.0,1.0,0.1152759617527143,-6.172046690664845,0.035459327035152005
