motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
ao2,mode1_foc_encoder_vs_mic_sensorless,5,0.4756327972195923,0.3555318656212447,2.9546136064418205,0.8501016150291529,0.0,0.0,0.0,0.0,0.0
ao2,mode2_foc_sensorless_vs_mic_sensorless,5,0.4756327972195923,0.3555318656212447,2.9546136064418205,0.8501016150291529,0.0,0.0,0.0,0.0,0.0
