motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
al31,mode1_foc_encoder_vs_mic_sensorless,5,1.0482255792898605,0.3880779822114183,0.0065847670812257,-0.0002060151986144,0.0,0.0,3.897135110315648,1.1903073214278082,0.0
al31,mode2_foc_sensorless_vs_mic_sensorless,5,1.0482255792898605,0.3880779822114183,0.0065847670812257,-0.0002060151986144,0.0,0.0,3.897135110315648,1.1903073214278082,0.0
