motor,seed,controller,avg_power_saving_pct,avg_eta_gain_pct,err_failures,start_stop_power_saving_pct,worst_current_peak_ratio,worst_current_mean_ratio,avg_controller_speed_err,checkpoint,supervisor_source
al31,303,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.9512920123189688,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,n/a
al31,303,MIC,1.358997508125173,-0.00020601519861440654,0.0,5.169157035139382,1.0477733979725,1.013844208484641,0.7812732917981031,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,config
al31,404,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.7263774713128806,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,baseline
al31,404,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.7263774713128806,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,n/a
al31,404,MIC,0.3880779822114183,0.014895596371783393,0.0,1.1903073214278082,1.0637075190156429,1.0075934833799776,0.6951634514976098,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,config
al31,505,PI,0.0,0.0,0.0,0.0,1.0,1.0,0.9512903584092856,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,baseline
al31,505,FOC,0.0,0.0,0.0,0.0,1.0,1.0,0.9512903584092856,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,n/a
al31,505,MIC,1.358997911745294,-0.00020599002633070462,0.0,5.169161785813392,1.0477729964684475,1.0138442996574424,0.7812717821316604,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep_init.pth,config
ao2,101,PI,0.0,0.0,0.0,0.0,1.0,1.0,30.618886143311858,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,baseline
ao2,101,FOC,0.0,0.0,0.0,0.0,1.0,1.0,30.618886143311858,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,n/a
ao2,101,MIC,0.3555318656212447,0.8501016150291529,0.0,0.0,1.0788099759919183,1.021497934064656,30.178553305313567,C:\mic_theory\outputs\ao2_tuned_rampfocus_pilot_20260412m\shared\checkpoints\env_backlog_ao2_nameplate_foc_tuned\best_actor.pth,config
