policy,load_torque,omega_ref,speed_err_abs,speed_err_rel,valid_speed,omega_ss,n2_rpm,i_rms,v_rms_phase,vll_rms,p_el,p_el_pos,p_el_motor_pos,p_mech,p_shaft,p2_kw,m2,eta,eta_raw,eta_pct,cos_phi,cos_phi_method,cos_phi_warning,cos_phi_phase_raw,cos_phi_line_raw,t_start,t_end,load_factor
FOC,0.3459890067215116,144.5132620651305,25.910423737086887,0.17929443545056337,0,118.60283832804362,1132.5736790782228,0.45267125072579617,186.0443049897358,320.9527186965136,213.52674512897292,213.52674512897292,209.78183273225883,181.31585164068747,41.035278227471835,0.041035278227471834,0.34598900672151156,0.19217863412232503,0.19217863412232503,19.217863412232504,0.8303234949726434,phase,,0.8303234949726434,1.4381624800107795,1.1254999999999316,1.4999999999998903,0.2
MIC_AI,0.3459890067215116,144.5132620651305,36.53044327850941,0.25278263570055975,0,107.9828187866211,1031.1599627332278,0.7010854468889832,128.8926993996232,222.415040291208,262.00016094862104,262.00016094862104,254.99303420550834,172.37800272179476,37.360868214972015,0.03736086821497202,0.3459890067215116,0.14259864604548309,0.14259864604548309,14.259864604548309,0.9406060994692576,phase,,0.9406060994692576,1.6291775541899396,1.1254999999999316,1.4999999999998903,0.2
FOC,0.6919780134430232,144.5132620651305,38.879737335719696,0.2690392340475785,0,105.63352472941081,1008.7258570143418,0.4866555168523326,181.03034404494596,312.2868754535316,223.74904575961688,223.74904575961688,219.72398551142254,186.80901301106005,73.09607659524215,0.07309607659524216,0.6919780134430231,0.32668776909007413,0.32668776909007413,32.66877690900741,0.8313486300198619,phase,,0.8313486300198619,1.4399380659971819,1.1254999999999316,1.4999999999998903,0.4
MIC_AI,0.6919780134430232,144.5132620651305,53.95429336599314,0.3733518474012201,0,90.55896869913737,864.7744505863164,0.7470884309608569,122.01083350085777,210.52646648961817,265.2069520365721,265.2069520365721,257.55448632725506,163.70688462541275,62.664815259878,0.06266481525987799,0.6919780134430232,0.23628647280421408,0.23628647280421408,23.628647280421408,0.9418407120837263,phase,,0.9418407120837263,1.631315965965865,1.1254999999999316,1.4999999999998903,0.4
FOC,1.0379670201645348,144.5132620651305,50.123577606715784,0.3468441365895239,0,94.38968445841472,901.3550915064573,0.520605391185612,175.7940276930301,303.23714803819263,233.15088219146412,233.15088219146412,228.81377405726127,191.08617615487893,97.97337951157141,0.09797337951157141,1.0379670201645346,0.42021449196625993,0.42021449196625993,42.021449196625994,0.8333897063827433,phase,,0.8333897063827433,1.4434733139598201,1.1254999999999316,1.4999999999998903,0.6
MIC_AI,1.0379670201645348,144.5132620651305,69.44189740041696,0.4805226621285476,0,75.07136466471354,716.8787262626043,0.7931149150554236,115.07248768791942,198.54226450283213,266.63894555398514,266.63894555398514,258.28861925202165,152.4951845021545,77.92160068071786,0.07792160068071786,1.0379670201645348,0.29223638174394684,0.29223638174394684,29.223638174394683,0.9433576960045573,phase,,0.9433576960045573,1.6339434591910087,1.1254999999999316,1.4999999999998903,0.6
FOC,1.3839560268860465,144.5132620651305,59.620774119573866,0.4125626483519793,0,84.89248794555664,810.6635452742687,0.554102659113712,171.005289767609,294.9674980196789,241.94551587113133,241.94551587113133,237.26866374666042,194.5160618885156,117.48747032960415,0.11748747032960415,1.3839560268860465,0.48559474188470636,0.48559474188470636,48.55947418847064,0.834678737675385,phase,,0.834678737675385,1.4457059816512217,1.1254999999999316,1.4999999999998903,0.8
MIC_AI,1.3839560268860465,144.5132620651305,83.2302364964863,0.5759349370923159,0,61.283025568644206,585.2097868126041,0.8392739911992235,108.21342133798669,186.69608941268044,266.57559474430934,266.57559474430934,257.47316041349774,138.940358631649,84.81301258153682,0.08481301258153683,1.3839560268860462,0.31815745422189423,0.31815745422189423,31.815745422189423,0.9449869614360572,phase,,0.9449869614360572,1.6367654296973828,1.1254999999999316,1.4999999999998903,0.8
FOC,1.729945033607558,144.5132620651305,67.99395516001982,0.47050322017764507,0,76.51930690511068,730.7055561548499,0.5863226346782137,166.09164238901147,286.4727678053115,249.33876126929704,249.33876126929704,244.30918192013274,196.41629600608283,132.37419495558873,0.13237419495558875,1.729945033607558,0.530900989006754,0.530900989006754,53.0900989006754,0.8362460798521045,phase,,0.8362460798521045,1.4484206979341454,1.1254999999999316,1.4999999999998903,1.0
MIC_AI,1.729945033607558,144.5132620651305,95.46582353261911,0.6606025091980398,0,49.04743853251139,468.36853730670515,0.8849022928220971,101.52853863801022,175.14681955625488,265.0442745442898,265.0442745442898,255.14817573677095,123.34543208064154,84.84937270049005,0.08484937270049005,1.729945033607558,0.3201328262848833,0.3201328262848833,32.013282628488334,0.9466463338055402,phase,,0.9466463338055402,1.6396395469500031,1.1254999999999316,1.4999999999998903,1.0
