policy,load_torque,omega_ref,speed_err_abs,speed_err_rel,valid_speed,omega_ss,n2_rpm,i_rms,v_rms_phase,vll_rms,p_el,p_el_pos,p_el_motor_pos,p_mech,p_shaft,p2_kw,m2,eta,eta_raw,eta_pct,cos_phi,cos_phi_method,cos_phi_warning,cos_phi_phase_raw,cos_phi_line_raw,t_start,t_end,load_factor
FOC,0.3459890067215116,144.5132620651305,25.910423737086887,0.17929443545056337,0,118.60283832804362,1132.5736790782228,0.45267125072579617,186.0443049897358,320.9527186965136,213.52674512897292,213.52674512897292,209.78183273225883,181.31585164068747,41.035278227471835,0.041035278227471834,0.34598900672151156,0.19217863412232503,0.19217863412232503,19.217863412232504,0.8303234949726434,phase,,0.8303234949726434,1.4381624800107795,1.1254999999999316,1.4999999999998903,0.2
MIC_AI,0.3459890067215116,144.5132620651305,35.852964213568,0.24809462952548586,0,108.6602978515625,1037.6294112548296,0.6804751290474815,130.76833497217982,225.6371380841005,257.37597907315717,257.37597907315717,250.69395666647566,173.16594975391683,37.59526852372571,0.03759526852372571,0.34598900672151156,0.14607139585873916,0.14607139585873916,14.607139585873915,0.9390911751384158,phase,,0.9390911751384158,1.6265536282792992,1.1254999999999316,1.4999999999998903,0.2
FOC,0.6919780134430232,144.5132620651305,38.879737335719696,0.2690392340475785,0,105.63352472941081,1008.7258570143418,0.4866555168523326,181.03034404494596,312.2868754535316,223.74904575961688,223.74904575961688,219.72398551142254,186.80901301106005,73.09607659524215,0.07309607659524216,0.6919780134430231,0.32668776909007413,0.32668776909007413,32.66877690900741,0.8313486300198619,phase,,0.8313486300198619,1.4399380659971819,1.1254999999999316,1.4999999999998903,0.4
MIC_AI,0.6919780134430232,144.5132620651305,52.883400472519824,0.365941504030861,0,91.62986159261068,875.0007244374119,0.7250937643716466,123.97724552760411,213.90446678693252,260.89837628233016,260.89837628233016,253.6129144381918,165.55945257257582,63.4058495969139,0.06340584959691391,0.6919780134430231,0.24302891608761684,0.24302891608761684,24.302891608761684,0.9404028933528685,phase,,0.9404028933528685,1.628825590871945,1.1254999999999316,1.4999999999998903,0.4
FOC,1.0379670201645348,144.5132620651305,50.123577606715784,0.3468441365895239,0,94.38968445841472,901.3550915064573,0.520605391185612,175.7940276930301,303.23714803819263,233.15088219146412,233.15088219146412,228.81377405726127,191.08617615487893,97.97337951157141,0.09797337951157141,1.0379670201645346,0.42021449196625993,0.42021449196625993,42.021449196625994,0.8333897063827433,phase,,0.8333897063827433,1.4434733139598201,1.1254999999999316,1.4999999999998903,0.6
MIC_AI,1.0379670201645348,144.5132620651305,67.96100637868845,0.4702752218551346,0,76.55225568644205,731.0201938399143,0.7703425789835374,117.18256942931811,202.17270632355002,263.05605579081447,263.05605579081447,255.10652654585522,155.66766829543647,79.45871672172983,0.07945871672172983,1.0379670201645348,0.3020600171429485,0.3020600171429485,30.20600171429485,0.9420054062023535,phase,,0.9420054062023535,1.6316012245470348,1.1254999999999316,1.4999999999998903,0.6
FOC,1.3839560268860465,144.5132620651305,59.620774119573866,0.4125626483519793,0,84.89248794555664,810.6635452742687,0.554102659113712,171.005289767609,294.9674980196789,241.94551587113133,241.94551587113133,237.26866374666042,194.5160618885156,117.48747032960415,0.11748747032960415,1.3839560268860465,0.48559474188470636,0.48559474188470636,48.55947418847064,0.834678737675385,phase,,0.834678737675385,1.4457059816512217,1.1254999999999316,1.4999999999998903,0.8
MIC_AI,1.3839560268860465,144.5132620651305,81.38719049123728,0.5631814639583527,0,63.12607157389323,602.8095797374733,0.8152073318383685,110.42324884940145,190.49005208720007,263.44337222558016,263.44337222558016,254.78680249987775,143.39842439704248,87.36370720832947,0.08736370720832948,1.3839560268860465,0.33162233868431523,0.33162233868431523,33.16223386843152,0.9434677861194892,phase,,0.9434677861194892,1.6341341408634822,1.1254999999999316,1.4999999999998903,0.8
FOC,1.729945033607558,144.5132620651305,67.99395516001982,0.47050322017764507,0,76.51930690511068,730.7055561548499,0.5863226346782137,166.09164238901147,286.4727678053115,249.33876126929704,249.33876126929704,244.30918192013274,196.41629600608283,132.37419495558873,0.13237419495558875,1.729945033607558,0.530900989006754,0.530900989006754,53.0900989006754,0.8362460798521045,phase,,0.8362460798521045,1.4484206979341454,1.1254999999999316,1.4999999999998903,1.0
MIC_AI,1.729945033607558,144.5132620651305,93.21427186635935,0.6450222667062122,0,51.29899019877116,489.8692719454272,0.8615379589140039,103.99549193804198,179.3900024343463,263.3536272120123,263.3536272120123,253.91181700306154,129.48340918575892,88.74443332344697,0.08874443332344698,1.7299450336075581,0.3369782078300499,0.3369782078300499,33.69782078300499,0.9446539132129496,phase,,0.9446539132129496,1.6361885732535895,1.1254999999999316,1.4999999999998903,1.0
