motor,policy,load_factor,p2_kw_model,p2_kw_nameplate,p2_kw_delta_pct,i1_a_model,i1_a_nameplate,i1_a_delta_pct,n2_rpm_model,n2_rpm_nameplate,n2_rpm_delta_pct,eta_pct_model,eta_pct_nameplate,eta_pct_delta_abs,cos_phi_model,cos_phi_nameplate,cos_phi_delta_abs,checkpoint_used,omega_ref_pu_used,load_csv,nominal_proxy_used,nominal_proxy_abs_err
air56,FOC,1.0,0.1323741949555887,0.25,-47.05032201776452,0.5863226346782137,0.7,-16.239623617398042,730.7055561548499,1380.0,-47.0503220177645,53.0900989006754,75.0,-21.9099010993246,0.8362460798521045,0.68,0.15624607985210448,C:\mic_theory\outputs\air56_ep003_tailfocus_micro2_20260322\results_run\20260322_131130_tmp_air56_ep022_mix04_train_20260322_ai_id_ref\eval\actor_ep005.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260328_postrestore_ai_promoted_live\raw\air56\load_characteristics.csv,False,0.0
air56,MIC_AI,1.0,0.0887444631519059,0.25,-64.50221473923764,0.8615381149181638,0.7,23.07687355973769,489.8694365985208,1380.0,-64.50221473923762,33.6978162032678,75.0,-41.3021837967322,0.9446539077940048,0.68,0.2646539077940048,C:\mic_theory\outputs\air56_ep003_tailfocus_micro2_20260322\results_run\20260322_131130_tmp_air56_ep022_mix04_train_20260322_ai_id_ref\eval\actor_ep005.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260328_postrestore_ai_promoted_live\raw\air56\load_characteristics.csv,False,0.0
al31,FOC,1.0,0.5767708609707767,0.6,-3.8715231715372167,1.612588615299981,1.7,-5.141846158824639,1336.185827915633,1390.0,-3.8715231715372016,64.08812785205401,78.0,-13.911872147945985,0.8557911775551732,0.74,0.11579117755517321,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep019.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260328_postrestore_ai_promoted_live\raw\al31\load_characteristics.csv,False,0.0
al31,MIC_AI,1.0,0.5775295802456285,0.6,-3.7450699590619125,1.620576366290023,1.7,-4.671978453528056,1337.9435275690394,1390.0,-3.7450699590619165,63.91084825843296,78.0,-14.089151741567044,0.8554413116930067,0.74,0.11544131169300675,C:\mic_theory\outputs\al31_anchor_ep008_medium4_20260328a\results_run\20260328_110425_tmp_al31_mid04_train_20260322_ai_id_ref\eval\actor_ep019.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260328_postrestore_ai_promoted_live\raw\al31\load_characteristics.csv,False,0.0
ao2,FOC,0.8,0.1236736810880899,3.0,-95.87754396373033,17.387714565078834,7.2,141.49603562609494,63.91952997469166,1430.0,-95.5301027989726,5.575899458979947,84.0,-78.42410054102005,0.3273242361341625,0.82,-0.49267576386583745,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_ao2_32_4_3kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260328_postrestore_ai_promoted_live\raw\ao2\load_characteristics.csv,True,0.19999999999999996
