motor,mode,samples,avg_power_saving_pct_mean,avg_power_saving_pct_min,avg_eta_gain_pct_mean,avg_eta_gain_pct_min,err_failures_mean,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_min,score
air56,mode1_foc_encoder_vs_mic_sensorless,5,0.5763272819896914,0.5763272819896914,0.1887445857059494,0.1887445857059494,2.0,2.0,-0.2117089960121498,-0.2117089960121498,0.0
air56,mode2_foc_sensorless_vs_mic_sensorless,5,0.5763272819896914,0.5763272819896914,0.1887445857059494,0.1887445857059494,2.0,2.0,-0.2117089960121498,-0.2117089960121498,0.0
