controller,samples,avg_power_saving_pct_mean,avg_power_saving_pct_std,avg_power_saving_pct_min,avg_power_saving_pct_max,avg_eta_gain_pct_mean,avg_eta_gain_pct_std,avg_eta_gain_pct_min,avg_eta_gain_pct_max,err_failures_mean,err_failures_std,err_failures_min,err_failures_max,start_stop_power_saving_pct_mean,start_stop_power_saving_pct_std,start_stop_power_saving_pct_min,start_stop_power_saving_pct_max,worst_current_peak_ratio_mean,worst_current_peak_ratio_std,worst_current_peak_ratio_min,worst_current_peak_ratio_max,worst_current_mean_ratio_mean,worst_current_mean_ratio_std,worst_current_mean_ratio_min,worst_current_mean_ratio_max,avg_controller_speed_err_mean,avg_controller_speed_err_std,avg_controller_speed_err_min,avg_controller_speed_err_max
FOC,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.25516044022118,12.966187017214255,0.6911568480581045,30.70183615551889
MIC,15,0.8491405196801673,0.36677579125011317,0.3555318656212447,1.408869812274341,1.02817711742535,1.737196026518515,-0.00020601519861440654,6.431177599522908,0.2,0.4,0.0,1.0,1.9105801533960962,1.8729234821253182,0.0,5.3691295193431525,1.0623866224776253,0.036726971322671165,1.0,1.1254829758993283,1.0040422323643083,0.006653655943850125,0.9995537351944606,1.021497934064656,11.182720868236084,12.914518286768836,0.5808678747029019,30.837144810138664
PI,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,11.25516044022118,12.966187017214255,0.6911568480581045,30.70183615551889
