motor,policy,load_factor,p2_kw_model,p2_kw_nameplate,p2_kw_delta_pct,i1_a_model,i1_a_nameplate,i1_a_delta_pct,n2_rpm_model,n2_rpm_nameplate,n2_rpm_delta_pct,eta_pct_model,eta_pct_nameplate,eta_pct_delta_abs,cos_phi_model,cos_phi_nameplate,cos_phi_delta_abs,checkpoint_used,omega_ref_pu_used,load_csv,nominal_proxy_used,nominal_proxy_abs_err
air56,FOC,1.0,0.1323741949555887,0.25,-47.05032201776452,0.5863226346782137,0.7,-16.239623617398042,730.7055561548499,1380.0,-47.0503220177645,53.0900989006754,75.0,-21.9099010993246,0.8362460798521045,0.68,0.15624607985210448,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_air56_025kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260304_al31_robust_rand009_nodrift_v3\raw\air56\load_characteristics.csv,False,0.0
air56,MIC_AI,1.0,0.121249925696085,0.25,-51.500029721566,0.6321678552651474,0.7,-9.690306390693223,669.2995898423893,1380.0,-51.500029721565994,49.3605736140256,75.0,-25.639426385974403,0.8863075872862735,0.68,0.2063075872862734,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_air56_025kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260304_al31_robust_rand009_nodrift_v3\raw\air56\load_characteristics.csv,False,0.0
al31,FOC,1.0,0.5337291332519475,0.6,-11.04514445800875,1.3142814692123808,1.7,-22.68932534044819,1236.4724920336782,1390.0,-11.045144458008759,75.58518160181752,78.0,-2.414818398182476,0.8247487628844817,0.74,0.08474876288448174,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_al31_4_06kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260304_al31_robust_rand009_nodrift_v3\raw\al31\load_characteristics.csv,False,0.0
al31,MIC_AI,1.0,0.52385805510571,0.6,-12.690324149048323,1.34753640289655,1.7,-20.733152770791175,1213.6044943282282,1390.0,-12.690324149048333,72.08792353720645,78.0,-5.91207646279355,0.8286814639585404,0.74,0.08868146395854037,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_al31_4_06kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260304_al31_robust_rand009_nodrift_v3\raw\al31\load_characteristics.csv,False,0.0
ao2,FOC,0.8,0.1236736810880899,3.0,-95.87754396373033,17.387714565078834,7.2,141.49603562609494,63.91952997469166,1430.0,-95.5301027989726,5.575899458979947,84.0,-78.42410054102005,0.3273242361341625,0.82,-0.49267576386583745,C:\mic_theory\outputs\ai_id_ref\checkpoints\env_research_ao2_32_4_3kw\best_actor.pth,1.0,C:\mic_theory\paper\ieee_2026\data\passport\20260304_al31_robust_rand009_nodrift_v3\raw\ao2\load_characteristics.csv,True,0.19999999999999996
